1, 798956, 0.488575
1, 633942, 0.458802
1, 716431, 0.420532
1, 631841, 0.000000
1, 631880, 0.000000
1, 632155, 0.000000
1, 632252, 0.000000
1, 633221, 0.000000
1, 635059, 0.000000
1, 637187, 0.000000
2, 716290, 0.508014
2, 716627, 0.475932
2, 652417, 0.469812
2, 652423, 0.458802
2, 644387, 0.445755
2, 782600, 0.419783
2, 631841, 0.000000
2, 631880, 0.000000
2, 632155, 0.000000
2, 632252, 0.000000
3, 716415, 0.857876
3, 652750, 0.525995
3, 663313, 0.525665
3, 716290, 0.524930
3, 639593, 0.499971
3, 640832, 0.474961
3, 632155, 0.473748
3, 798956, 0.464929
3, 661188, 0.460398
3, 631841, 0.445911
4, 664147, 1.055138
4, 766453, 0.855514
4, 652750, 0.520053
4, 663313, 0.500964
4, 716627, 0.499999
4, 631880, 0.487812
4, 775585, 0.482872
4, 716431, 0.476771
4, 640720, 0.456265
4, 631841, 0.445911
5, 635059, 0.816613
5, 644218, 0.524930
5, 633942, 0.508014
5, 639593, 0.499971
5, 637187, 0.499626
5, 646524, 0.487069
5, 640832, 0.469197
5, 639749, 0.464054
5, 640720, 0.462267
5, 632155, 0.456402
6, 644094, 1.315615
6, 716406, 1.264153
6, 663313, 1.065998
6, 664147, 1.027979
6, 651729, 1.005243
6, 631880, 0.978631
6, 637187, 0.967057
6, 775585, 0.958063
6, 716413, 0.952544
6, 644387, 0.947921
7, 633942, 0.945744
7, 661066, 0.900975
7, 664147, 0.538366
7, 637187, 0.503501
7, 661188, 0.487909
7, 632252, 0.486615
7, 716218, 0.485632
7, 660146, 0.463492
7, 633221, 0.456066
7, 664501, 0.440030
8, 652750, 1.540763
8, 644218, 1.517543
8, 639593, 1.479835
8, 716627, 1.445156
8, 645988, 1.330571
8, 716406, 1.294070
8, 652423, 1.289800
8, 645730, 1.286533
8, 639749, 1.247804
8, 716413, 1.034278
9, 635059, 1.704916
9, 716290, 1.032945
9, 632252, 0.975354
9, 661188, 0.948307
9, 640832, 0.944158
