1, 644387, 0.390886
1, 631841, 0.000000
1, 631880, 0.000000
1, 632155, 0.000000
1, 632252, 0.000000
1, 633221, 0.000000
1, 633942, 0.000000
1, 635059, 0.000000
1, 637187, 0.000000
1, 637766, 0.000000
2, 631841, 0.671339
2, 637766, 0.480706
2, 775585, 0.451215
2, 658509, 0.421971
2, 645730, 0.400774
2, 632252, 0.390809
2, 631880, 0.000000
2, 632155, 0.000000
2, 633221, 0.000000
2, 633942, 0.000000
3, 639749, 1.037260
3, 664147, 0.898468
3, 637766, 0.838927
3, 766453, 0.824715
3, 635059, 0.693496
3, 664501, 0.578611
3, 645730, 0.519086
3, 716431, 0.503394
3, 651729, 0.488931
3, 640720, 0.441959
4, 644387, 0.873702
4, 646524, 0.805056
4, 643505, 0.804483
4, 637187, 0.794345
4, 798956, 0.793963
4, 658607, 0.786190
4, 641005, 0.782671
4, 660146, 0.738660
4, 663858, 0.566878
4, 716627, 0.508029
5, 658152, 1.093203
5, 640832, 0.851111
5, 664147, 0.813555
5, 775585, 0.785936
5, 663858, 0.519086
5, 637187, 0.483753
5, 640062, 0.475387
5, 646524, 0.451192
5, 658509, 0.443449
5, 640720, 0.424738
6, 644218, 0.806211
6, 665029, 0.773158
6, 631841, 0.738344
6, 663858, 0.488931
6, 637766, 0.480706
6, 631880, 0.451192
6, 640832, 0.440535
6, 658509, 0.421971
6, 637187, 0.404141
6, 645730, 0.400774
7, 639749, 0.918106
7, 658509, 0.881933
7, 646524, 0.803810
7, 664501, 0.787584
7, 635059, 0.768235
7, 716627, 0.508029
7, 663858, 0.488931
7, 645730, 0.475387
7, 645988, 0.456080
7, 716218, 0.430649
8, 663858, 1.961610
8, 631841, 1.059593
8, 640062, 0.868990
8, 644218, 0.806211
8, 775585, 0.793643
8, 637187, 0.483753
8, 631880, 0.451192
8, 658509, 0.443449
8, 640832, 0.440535
8, 798956, 0.400774
9, 660146, 1.502511
9, 658607, 1.286029
9, 644094, 0.842058
9, 664501, 0.838814
9, 766453, 0.784722
9, 663559, 0.777789
9, 782600, 0.773326
9, 632252, 0.749796
9, 661653, 0.721323
9, 663858, 0.566878
10, 639593, 0.835894
10, 664147, 0.821237
