1, 652417, 0.000000
1, 716290, 0.000000
1, 637187, 0.000000
1, 633221, 0.000000
1, 639749, 0.000000
1, 652423, 0.000000
1, 782600, 0.000000
1, 716431, 0.000000
1, 663313, 0.000000
1, 661653, 0.000000
2, 766453, 0.469690
2, 664501, 0.454501
2, 644387, 0.452020
2, 661188, 0.449914
2, 641005, 0.433497
2, 716413, 0.425822
2, 640062, 0.424260
2, 631841, 0.421422
2, 645988, 0.420351
2, 782600, 0.406848
3, 633221, 0.299369
3, 641005, 0.290483
3, 716415, 0.265155
3, 637187, 0.263840
3, 661188, 0.258599
3, 632155, 0.252404
3, 782600, 0.244619
3, 635059, 0.217962
3, 658152, 0.211930
3, 658607, 0.198882
4, 635059, 0.483182
4, 641005, 0.456007
4, 716415, 0.439560
4, 637187, 0.415147
4, 663559, 0.405730
4, 658152, 0.398803
4, 637766, 0.398735
4, 652417, 0.396570
4, 658607, 0.381598
4, 632155, 0.370433
5, 658607, 0.442932
5, 782600, 0.433905
5, 663559, 0.418726
5, 716415, 0.405735
5, 664501, 0.383081
5, 641005, 0.377138
5, 652417, 0.374561
5, 635059, 0.360071
5, 660146, 0.352887
5, 632155, 0.347927
6, 716415, 0.422723
6, 633221, 0.417347
6, 782600, 0.382824
6, 658607, 0.378542
6, 663559, 0.369883
6, 658152, 0.333604
6, 641005, 0.280704
6, 639749, 0.273798
6, 766453, 0.262475
6, 664501, 0.259902
7, 641005, 0.305631
7, 658607, 0.297598
7, 782600, 0.293503
7, 633221, 0.273115
7, 661188, 0.271110
7, 658152, 0.262892
7, 635059, 0.255089
7, 632155, 0.241492
7, 637187, 0.225137
7, 652417, 0.213556
8, 641005, 0.418667
8, 635059, 0.402272
8, 633221, 0.395537
8, 782600, 0.393473
8, 716415, 0.364352
8, 658607, 0.341046
8, 663559, 0.332317
8, 637187, 0.313417
8, 652417, 0.313035
8, 632155, 0.307292
9, 782600, 0.414441
9, 635059, 0.414131
9, 716415, 0.408169
9, 658607, 0.395673
9, 663559, 0.394283
9, 633221, 0.387871
9, 661188, 0.368144
9, 632155, 0.342438
9, 658152, 0.334834
9, 637187, 0.262964
10, 782600, 0.439434
10, 658607, 0.419681
10, 633221, 0.389277
10, 641005, 0.387581
10, 663559, 0.380766
10, 635059, 0.370431
10, 652417, 0.367467
10, 664501, 0.348390
10, 632155, 0.341366
10, 716415, 0.327133
11, 782600, 0.390392
11, 658607, 0.384620
11, 663559, 0.369421
11, 661188, 0.358292
11, 635059, 0.307810
11, 633221, 0.302668
11, 652417, 0.286604
11, 644387, 0.238044
11, 660146, 0.236351
11, 664501, 0.235764
12, 716415, 0.403849
12, 658607, 0.400753
12, 663559, 0.398167
12, 633221, 0.389009
12, 782600, 0.380715
12, 641005, 0.353973
12, 658152, 0.338274
12, 637187, 0.316214
12, 652417, 0.309515
12, 661188, 0.308162
13, 663559, 0.415505
13, 641005, 0.384191
13, 658607, 0.367317
13, 632155, 0.362044
13, 635059, 0.356219
13, 716415, 0.345250
13, 633221, 0.343875
13, 664501, 0.339300
13, 652417, 0.338669
13, 661188, 0.331426
14, 663559, 0.440654
14, 635059, 0.419436
14, 658607, 0.391014
14, 716415, 0.363714
14, 652417, 0.350758
14, 633221, 0.334928
14, 658152, 0.318027
14, 661188, 0.291591
14, 663313, 0.244781
14, 660146, 0.236448
15, 663559, 0.453316
15, 782600, 0.410324
15, 716415, 0.323889
15, 633221, 0.318637
15, 641005, 0.303866
15, 632155, 0.299079
15, 637766, 0.247447
15, 658509, 0.231055
15, 643505, 0.220429
15, 644387, 0.190611
16, 663559, 0.430594
