1, 110876, 0.355715
1, 114269, 0.345709
1, 31115, 0.344962
1, 973916, 0.332531
1, 82994, 0.323284
1, 516338, 0.313747
1, 22013, 0.306943
1, 92513, 0.298778
1, 204134, 0.287830
1, 11447, 0.000000
1, 12455, 0.000000
1, 15052, 0.000000
1, 15055, 0.000000
1, 15311, 0.000000
1, 15615, 0.000000
1, 17587, 0.000000
1, 17696, 0.000000
1, 18100, 0.000000
1, 18591, 0.000000
1, 19199, 0.000000
1, 19495, 0.000000
1, 19578, 0.000000
1, 22239, 0.000000
1, 22815, 0.000000
1, 25227, 0.000000
1, 25327, 0.000000
1, 26902, 0.000000
1, 29394, 0.000000
1, 29607, 0.000000
1, 29626, 0.000000
1, 30816, 0.000000
1, 31063, 0.000000
1, 31471, 0.000000
1, 31848, 0.000000
1, 33631, 0.000000
1, 33778, 0.000000
1, 34077, 0.000000
1, 34082, 0.000000
1, 34429, 0.000000
1, 35225, 0.000000
1, 35729, 0.000000
1, 36107, 0.000000
1, 36215, 0.000000
1, 36606, 0.000000
1, 36945, 0.000000
1, 37023, 0.000000
1, 37422, 0.000000
1, 37513, 0.000000
1, 40387, 0.000000
1, 46241, 0.000000
1, 52256, 0.000000
1, 77413, 0.000000
1, 78814, 0.000000
1, 80245, 0.000000
1, 80258, 0.000000
1, 82849, 0.000000
1, 100272, 0.000000
1, 100818, 0.000000
1, 101214, 0.000000
1, 109359, 0.000000
1, 109838, 0.000000
1, 110594, 0.000000
1, 111640, 0.000000
1, 114160, 0.000000
1, 119805, 0.000000
1, 163853, 0.000000
1, 174331, 0.000000
1, 196040, 0.000000
1, 199579, 0.000000
1, 201838, 0.000000
1, 202677, 0.000000
1, 223663, 0.000000
1, 245787, 0.000000
1, 289211, 0.000000
1, 392907, 0.000000
1, 446381, 0.000000
1, 472798, 0.000000
1, 486849, 0.000000
1, 494957, 0.000000
1, 495543, 0.000000
1, 498936, 0.000000
1, 510426, 0.000000
1, 516610, 0.000000
1, 520025, 0.000000
1, 531737, 0.000000
1, 535568, 0.000000
1, 535902, 0.000000
1, 542750, 0.000000
1, 547820, 0.000000
1, 551781, 0.000000
1, 553419, 0.000000
1, 555382, 0.000000
1, 555446, 0.000000
1, 562984, 0.000000
1, 573840, 0.000000
1, 580846, 0.000000
1, 598313, 0.000000
1, 600787, 0.000000
1, 609139, 0.000000
1, 610789, 0.000000
2, 196040, 0.352769
2, 18100, 0.343760
2, 764910, 0.335910
2, 34082, 0.322155
2, 1082950, 0.319493
2, 887314, 0.318373
2, 82994, 0.312713
2, 163853, 0.292320
2, 1817919, 0.289062
2, 11447, 0.000000
2, 12455, 0.000000
2, 15052, 0.000000
2, 15055, 0.000000
2, 15311, 0.000000
2, 15615, 0.000000
2, 17587, 0.000000
2, 17696, 0.000000
2, 18591, 0.000000
2, 19199, 0.000000
2, 19495, 0.000000
2, 19578, 0.000000
2, 22013, 0.000000
2, 22239, 0.000000
2, 22815, 0.000000
2, 25227, 0.000000
2, 25327, 0.000000
2, 26902, 0.000000
2, 29394, 0.000000
2, 29607, 0.000000
2, 29626, 0.000000
2, 30816, 0.000000
2, 31063, 0.000000
2, 31115, 0.000000
2, 31471, 0.000000
2, 31848, 0.000000
2, 33631, 0.000000
2, 33778, 0.000000
2, 34077, 0.000000
2, 34429, 0.000000
2, 35225, 0.000000
2, 35729, 0.000000
2, 36107, 0.000000
2, 36215, 0.000000
2, 36606, 0.000000
2, 36945, 0.000000
2, 37422, 0.000000
2, 37513, 0.000000
2, 40387, 0.000000
2, 46241, 0.000000
2, 52256, 0.000000
2, 77413, 0.000000
2, 78814, 0.000000
2, 80245, 0.000000
2, 80258, 0.000000
2, 82849, 0.000000
2, 92513, 0.000000
2, 100272, 0.000000
2, 100818, 0.000000
2, 101214, 0.000000
2, 109282, 0.000000
2, 109359, 0.000000
2, 109838, 0.000000
2, 110594, 0.000000
2, 110876, 0.000000
2, 111640, 0.000000
2, 114160, 0.000000
2, 114269, 0.000000
2, 119805, 0.000000
2, 174331, 0.000000
2, 199579, 0.000000
2, 201838, 0.000000
2, 202677, 0.000000
2, 204134, 0.000000
2, 223663, 0.000000
2, 245787, 0.000000
2, 289211, 0.000000
2, 392907, 0.000000
2, 446381, 0.000000
2, 472798, 0.000000
2, 486849, 0.000000
2, 494957, 0.000000
2, 495543, 0.000000
2, 498936, 0.000000
2, 510426, 0.000000
2, 516338, 0.000000
2, 516610, 0.000000
2, 520025, 0.000000
2, 531737, 0.000000
2, 535568, 0.000000
2, 535902, 0.000000
2, 542750, 0.000000
2, 547820, 0.000000
2, 553419, 0.000000
2, 555382, 0.000000
2, 555446, 0.000000
2, 562984, 0.000000
2, 573840, 0.000000
2, 580846, 0.000000
2, 598313, 0.000000
2, 600787, 0.000000
3, 223663, 0.370177
3, 29626, 0.358805
3, 15311, 0.354068
3, 33778, 0.350592
3, 35225, 0.350438
3, 31848, 0.349578
3, 114269, 0.348682
3, 30816, 0.343113
3, 31063, 0.338794
3, 100818, 0.338727
3, 26902, 0.333703
3, 36107, 0.332868
3, 289211, 0.332227
3, 1071602, 0.323147
3, 19495, 0.322870
3, 101214, 0.321133
3, 40387, 0.318919
3, 202677, 0.318561
3, 1021626, 0.314027
3, 730818, 0.312578
3, 34082, 0.310654
3, 821201, 0.309708
3, 1486795, 0.305456
3, 36606, 0.304747
3, 760904, 0.304059
3, 109282, 0.297309
3, 15055, 0.295249
3, 551781, 0.294691
3, 19578, 0.287039
3, 109838, 0.285705
3, 19199, 0.277230
3, 553419, 0.273976
3, 1164594, 0.273682
3, 547820, 0.271456
3, 245787, 0.243182
3, 12455, 0.000000
3, 15052, 0.000000
3, 15615, 0.000000
3, 17587, 0.000000
3, 17696, 0.000000
3, 18100, 0.000000
3, 18591, 0.000000
3, 22013, 0.000000
3, 22239, 0.000000
3, 22815, 0.000000
3, 25227, 0.000000
3, 25327, 0.000000
3, 29394, 0.000000
3, 29607, 0.000000
3, 31115, 0.000000
3, 31471, 0.000000
3, 33631, 0.000000
3, 34077, 0.000000
3, 35729, 0.000000
3, 36215, 0.000000
3, 36945, 0.000000
3, 37023, 0.000000
3, 37422, 0.000000
3, 37513, 0.000000
3, 46241, 0.000000
3, 52256, 0.000000
3, 77413, 0.000000
3, 78814, 0.000000
3, 80245, 0.000000
3, 80258, 0.000000
3, 82849, 0.000000
3, 82994, 0.000000
3, 92513, 0.000000
3, 100272, 0.000000
3, 109359, 0.000000
3, 110594, 0.000000
3, 110876, 0.000000
3, 111640, 0.000000
3, 114160, 0.000000
3, 119805, 0.000000
3, 163853, 0.000000
3, 174331, 0.000000
3, 196040, 0.000000
3, 199579, 0.000000
3, 201838, 0.000000
3, 204134, 0.000000
3, 392907, 0.000000
3, 446381, 0.000000
3, 472798, 0.000000
3, 486849, 0.000000
3, 494957, 0.000000
3, 495543, 0.000000
3, 498936, 0.000000
3, 510426, 0.000000
3, 516338, 0.000000
3, 516610, 0.000000
3, 520025, 0.000000
3, 531737, 0.000000
3, 535568, 0.000000
3, 535902, 0.000000
3, 542750, 0.000000
3, 555382, 0.000000
3, 555446, 0.000000
3, 562984, 0.000000
3, 573840, 0.000000
4, 34082, 0.668979
4, 1094502, 0.614635
4, 495543, 0.528765
4, 764910, 0.413309
4, 1160094, 0.391170
4, 631614, 0.381246
4, 498936, 0.378171
4, 1045853, 0.376221
4, 1059526, 0.366062
4, 36215, 0.365654
4, 15615, 0.356845
4, 887314, 0.352878
4, 196040, 0.352127
4, 757475, 0.349708
4, 1021626, 0.349579
4, 31063, 0.348487
4, 289211, 0.346335
4, 610789, 0.344974
4, 1069111, 0.342317
4, 486849, 0.339461
4, 1071602, 0.336633
4, 1458985, 0.334076
4, 202677, 0.331649
4, 19578, 0.329685
4, 40387, 0.325054
4, 201838, 0.321271
4, 1076000, 0.320752
4, 37513, 0.320314
4, 758472, 0.319590
4, 100818, 0.319171
4, 82994, 0.312713
4, 31115, 0.311644
4, 531737, 0.310652
4, 26902, 0.310301
4, 46241, 0.309447
4, 801868, 0.305779
4, 11447, 0.305456
4, 600787, 0.304078
4, 688755, 0.299373
4, 52256, 0.294542
4, 757250, 0.293248
4, 34429, 0.292977
4, 109838, 0.291490
4, 535568, 0.290947
4, 653251, 0.290618
4, 555446, 0.281149
4, 17696, 0.278058
4, 1136679, 0.275860
4, 667861, 0.274138
4, 18591, 0.274038
4, 12455, 0.000000
4, 15052, 0.000000
4, 15055, 0.000000
4, 15311, 0.000000
4, 17587, 0.000000
4, 18100, 0.000000
4, 19199, 0.000000
4, 19495, 0.000000
4, 22013, 0.000000
4, 22239, 0.000000
4, 22815, 0.000000
4, 25227, 0.000000
4, 25327, 0.000000
4, 29394, 0.000000
4, 29626, 0.000000
4, 30816, 0.000000
4, 31471, 0.000000
4, 31848, 0.000000
4, 33631, 0.000000
4, 33778, 0.000000
4, 34077, 0.000000
4, 35225, 0.000000
4, 35729, 0.000000
4, 36107, 0.000000
4, 36606, 0.000000
4, 36945, 0.000000
4, 37422, 0.000000
4, 77413, 0.000000
4, 78814, 0.000000
4, 80245, 0.000000
4, 80258, 0.000000
4, 82849, 0.000000
4, 92513, 0.000000
4, 100272, 0.000000
4, 101214, 0.000000
4, 109282, 0.000000
4, 109359, 0.000000
4, 110594, 0.000000
4, 110876, 0.000000
4, 111640, 0.000000
4, 114160, 0.000000
4, 114269, 0.000000
4, 119805, 0.000000
4, 163853, 0.000000
4, 174331, 0.000000
4, 199579, 0.000000
4, 204134, 0.000000
4, 223663, 0.000000
4, 245787, 0.000000
4, 392907, 0.000000
5, 15615, 0.672293
5, 33778, 0.668062
5, 196040, 0.661933
5, 15055, 0.386561
5, 18100, 0.382225
5, 1059526, 0.375272
5, 555382, 0.343021
5, 1007605, 0.341499
5, 1076000, 0.340588
5, 289211, 0.335106
5, 22239, 0.333177
5, 498936, 0.332679
5, 100818, 0.331081
5, 35729, 0.330860
5, 610789, 0.329808
5, 887314, 0.326346
5, 35225, 0.324882
5, 1655803, 0.321271
5, 551781, 0.319493
5, 761799, 0.316307
5, 92513, 0.314826
5, 31471, 0.311906
5, 706986, 0.310838
5, 937551, 0.309219
5, 82994, 0.306698
5, 11447, 0.304722
5, 1694407, 0.304004
5, 17587, 0.300351
5, 80258, 0.289771
5, 34077, 0.287844
5, 598313, 0.285142
5, 119805, 0.274281
5, 1136679, 0.272976
5, 25327, 0.265431
5, 245787, 0.243704
5, 12455, 0.000000
5, 15052, 0.000000
5, 15311, 0.000000
5, 17696, 0.000000
5, 18591, 0.000000
5, 19199, 0.000000
5, 19495, 0.000000
5, 19578, 0.000000
5, 22013, 0.000000
5, 22815, 0.000000
5, 25227, 0.000000
5, 26902, 0.000000
5, 29394, 0.000000
5, 29607, 0.000000
5, 29626, 0.000000
5, 30816, 0.000000
5, 31063, 0.000000
5, 31115, 0.000000
5, 31848, 0.000000
5, 33631, 0.000000
5, 34082, 0.000000
5, 34429, 0.000000
5, 36107, 0.000000
5, 36215, 0.000000
5, 36606, 0.000000
5, 36945, 0.000000
5, 37023, 0.000000
5, 37422, 0.000000
5, 37513, 0.000000
5, 40387, 0.000000
5, 46241, 0.000000
5, 52256, 0.000000
5, 77413, 0.000000
5, 78814, 0.000000
5, 80245, 0.000000
5, 82849, 0.000000
5, 100272, 0.000000
5, 101214, 0.000000
5, 109282, 0.000000
5, 109838, 0.000000
5, 110594, 0.000000
5, 110876, 0.000000
5, 111640, 0.000000
5, 114160, 0.000000
5, 114269, 0.000000
5, 163853, 0.000000
5, 174331, 0.000000
5, 202677, 0.000000
5, 204134, 0.000000
5, 223663, 0.000000
5, 392907, 0.000000
5, 446381, 0.000000
5, 472798, 0.000000
5, 486849, 0.000000
5, 494957, 0.000000
5, 495543, 0.000000
5, 510426, 0.000000
5, 516338, 0.000000
5, 516610, 0.000000
5, 520025, 0.000000
5, 531737, 0.000000
5, 535568, 0.000000
5, 535902, 0.000000
5, 542750, 0.000000
5, 547820, 0.000000
6, 392907, 0.777108
6, 223663, 0.760703
6, 573840, 0.708042
6, 109359, 0.617814
6, 761799, 0.597158
6, 1069111, 0.367903
6, 29626, 0.361340
6, 635082, 0.343420
6, 498936, 0.342014
6, 1076000, 0.322573
6, 17587, 0.322381
6, 31848, 0.321075
6, 1007605, 0.319677
6, 547820, 0.317445
6, 760904, 0.315331
6, 36107, 0.314297
6, 31115, 0.310846
6, 15055, 0.310393
6, 516610, 0.309512
6, 52256, 0.306417
6, 730818, 0.306050
6, 77413, 0.302556
6, 1667437, 0.299831
6, 110594, 0.297386
6, 1638015, 0.296757
6, 555446, 0.293686
6, 22013, 0.291889
6, 495543, 0.289998
6, 80258, 0.286772
6, 1129553, 0.285121
6, 119805, 0.280459
6, 535902, 0.277633
6, 542750, 0.264598
6, 11447, 0.000000
6, 12455, 0.000000
6, 15052, 0.000000
6, 15311, 0.000000
6, 15615, 0.000000
6, 17696, 0.000000
6, 18100, 0.000000
6, 19199, 0.000000
6, 19495, 0.000000
6, 19578, 0.000000
6, 22239, 0.000000
6, 22815, 0.000000
6, 25227, 0.000000
6, 25327, 0.000000
6, 26902, 0.000000
6, 29394, 0.000000
6, 29607, 0.000000
6, 30816, 0.000000
6, 31063, 0.000000
6, 31471, 0.000000
6, 33631, 0.000000
6, 33778, 0.000000
6, 34077, 0.000000
6, 34082, 0.000000
6, 34429, 0.000000
6, 35225, 0.000000
6, 35729, 0.000000
6, 36215, 0.000000
6, 36606, 0.000000
6, 36945, 0.000000
6, 37023, 0.000000
6, 37422, 0.000000
6, 37513, 0.000000
6, 40387, 0.000000
6, 46241, 0.000000
6, 78814, 0.000000
6, 80245, 0.000000
6, 82849, 0.000000
6, 82994, 0.000000
6, 92513, 0.000000
6, 100818, 0.000000
6, 101214, 0.000000
6, 109282, 0.000000
6, 109838, 0.000000
6, 110876, 0.000000
6, 111640, 0.000000
6, 114160, 0.000000
6, 114269, 0.000000
